product_id,product_name,category,supplier_id,quantity,unit_price,reorder_level,discontinued,date_added,last_order_date,warehouse_location
P04929,Particularly,Electronics,134,203,365.96,96,1,2024-10-19,2025-01-31,C3
P04930,Behavior,Electronics,102,175,225.67,90,1,2024-08-08,2025-03-06,A1
P04931,Left,Groceries,181,249,63.07,42,1,2024-04-19,2024-07-02,C3
P04932,Hand,Clothing,161,143,312.78,64,1,2024-09-13,2025-04-12,D4
P04933,Usually,Groceries,165,365,297.19,16,1,2024-03-25,2025-05-31,C3
P04934,Beat,Furniture,137,164,118.49,41,1,2024-12-10,2024-10-31,B2
P04935,Knowledge,Clothing,138,23,45.03,79,1,2025-05-03,2024-08-25,D4
P04936,Discuss,Groceries,188,20,354.8,62,0,2024-10-12,2025-05-13,D4
P04937,Ground,Electronics,173,368,278.76,100,1,2025-02-04,2024-09-29,A1
P04938,Different,Stationery,164,488,316.23,31,1,2023-10-05,2024-10-26,D4
P04939,Better,Clothing,193,52,366.39,88,1,2024-10-19,2025-02-16,D4
P04940,Even,Clothing,124,286,32.45,63,1,2023-09-11,2024-07-07,A1
P04941,Key,Clothing,126,292,6.79,80,0,2025-05-19,2025-04-21,B2
P04942,Bag,Electronics,192,134,399.13,15,0,2024-06-26,2024-10-18,E5
P04943,Issue,Electronics,170,33,361.48,84,0,2024-08-21,2025-02-06,D4
P04944,Sport,Stationery,133,20,357.87,82,1,2024-09-01,2024-12-03,D4
P04945,White,Furniture,164,396,104.35,13,1,2024-09-06,2024-06-28,A1
P04946,Manager,Electronics,105,148,337.88,90,0,2023-10-14,2025-02-23,D4
P04947,Teacher,Furniture,104,341,45.75,53,0,2024-11-22,2025-05-27,C3
P04948,Assume,Stationery,105,48,64.26,76,0,2024-11-09,2025-01-05,D4
P04949,Political,Stationery,193,455,483.83,74,0,2025-02-27,2025-03-22,E5
P04950,Even,Furniture,190,260,470.66,47,0,2024-03-30,2025-03-31,D4
P04951,Simple,Clothing,119,438,239.75,21,1,2024-09-24,2025-06-10,B2
P04952,Fear,Furniture,189,363,49.37,62,1,2024-12-04,2024-09-30,A1
P04953,Pm,Groceries,116,383,63.39,80,0,2024-01-26,2024-09-07,D4
P04954,Activity,Clothing,171,206,120.38,52,0,2025-05-10,2024-10-05,C3
P04955,Rock,Groceries,175,451,390.91,19,0,2025-04-26,2024-11-20,C3
P04956,Describe,Electronics,111,448,436.76,78,0,2025-05-31,2025-05-01,B2
P04957,Rule,Stationery,143,294,391.54,64,1,2024-02-19,2024-07-28,B2
P04958,Want,Groceries,142,208,448.16,11,1,2024-08-26,2025-05-13,C3
P04959,Win,Stationery,169,313,420.31,48,1,2024-07-01,2025-01-14,A1
P04960,Former,Stationery,185,415,342.32,31,0,2023-07-04,2024-07-26,E5
P04961,Their,Stationery,179,196,489.74,23,1,2023-09-08,2024-11-12,C3
P04962,Until,Electronics,126,270,333.73,87,1,2025-01-11,2024-12-13,C3
P04963,Already,Stationery,106,34,54.4,11,0,2023-12-06,2024-12-25,D4
P04964,Board,Furniture,114,448,322.18,66,1,2023-09-18,2024-12-22,A1
P04965,Thank,Furniture,162,31,134.42,67,0,2024-12-10,2025-06-08,A1
P04966,Production,Electronics,113,18,12.9,29,1,2025-04-08,2024-09-12,D4
P04967,Job,Electronics,179,313,15.25,90,0,2024-01-16,2024-12-17,C3
P04968,Put,Groceries,166,334,303.51,34,0,2024-10-26,2024-10-11,B2
P04969,Whom,Groceries,187,196,401.82,53,0,2024-02-26,2024-07-08,D4
P04970,Sport,Electronics,140,138,398.39,74,0,2024-10-13,2024-12-05,E5
P04971,Suddenly,Clothing,101,318,82.26,25,1,2024-12-02,2024-10-14,B2
P04972,Learn,Stationery,140,286,184.96,11,0,2025-04-09,2025-02-13,A1
P04973,Common,Stationery,188,91,218.5,59,1,2024-04-03,2025-04-12,C3
P04974,When,Furniture,112,395,271.09,33,1,2024-07-17,2024-09-11,C3
P04975,Policy,Furniture,163,459,419.22,22,1,2024-05-07,2025-06-09,A1
P04976,Meeting,Stationery,190,450,372.49,63,1,2024-10-25,2024-11-27,E5
P04977,Future,Stationery,103,289,485.51,31,0,2025-03-06,2025-02-24,A1
P04978,Music,Electronics,181,204,12.34,88,1,2023-12-05,2025-03-27,A1
P04979,Weight,Stationery,107,41,37.96,74,0,2024-02-05,2025-04-07,A1
P04980,Out,Groceries,143,372,471.58,69,1,2024-07-17,2025-06-18,D4
P04981,Show,Electronics,136,336,419.64,88,1,2023-10-10,2025-05-21,D4
P04982,Exactly,Clothing,138,288,406.23,63,1,2023-11-12,2025-04-01,B2
P04983,Rather,Stationery,176,272,447.93,85,0,2025-03-18,2025-04-07,E5
P04984,Life,Stationery,144,122,383.56,63,1,2024-02-01,2024-07-10,E5
P04985,Voice,Furniture,112,242,133.32,37,0,2024-07-09,2024-11-09,A1
P04986,Top,Stationery,187,264,55.68,79,1,2024-12-22,2024-11-17,E5
P04987,Mrs,Furniture,170,215,25.44,89,1,2023-12-24,2025-05-13,D4
P04988,Heavy,Clothing,117,135,13.94,31,0,2024-06-23,2024-11-15,A1
P04989,Writer,Clothing,189,24,105.86,26,1,2025-06-18,2024-11-26,B2
P04990,Action,Stationery,195,165,476.13,38,0,2024-09-17,2024-10-03,A1
P04991,Leave,Clothing,158,159,371.56,60,1,2024-02-10,2025-03-09,D4
P04992,Reveal,Clothing,134,144,189.55,98,0,2023-08-13,2024-12-21,C3
P04993,Indicate,Furniture,173,406,394.76,88,1,2024-01-17,2024-11-30,A1
P04994,Evening,Electronics,143,365,345.11,96,0,2024-03-22,2024-09-30,E5
P04995,American,Electronics,154,328,406.69,55,0,2023-09-22,2025-05-28,A1
P04996,Particular,Groceries,189,44,49.67,28,0,2024-03-26,2024-06-24,D4
P04997,Only,Electronics,119,367,414.88,44,1,2024-04-02,2025-04-25,C3
P04998,Age,Clothing,129,368,470.54,89,1,2025-01-26,2024-11-18,E5
P04999,Lay,Groceries,151,243,258.34,77,0,2024-07-13,2024-10-18,C3
P05000,Team,Electronics,101,314,283.7,36,0,2024-11-10,2025-04-24,A1
P05001,Nearly,Furniture,117,437,115.72,50,0,2024-07-17,2025-03-22,C3
P05002,Measure,Furniture,110,11,458.75,76,1,2023-07-01,2024-09-05,D4
P05003,Some,Groceries,165,435,227.37,100,0,2024-10-26,2024-10-03,A1
P05004,Say,Electronics,107,40,428.58,37,1,2025-03-24,2024-12-19,C3
P05005,Vote,Furniture,107,60,380.56,18,0,2024-05-29,2024-10-01,E5
P05006,Break,Groceries,119,26,346.27,48,0,2025-01-10,2024-07-09,C3
P05007,Pm,Furniture,143,144,102.58,76,1,2024-07-08,2024-07-08,E5
P05008,Quite,Groceries,133,217,292.48,76,1,2025-03-15,2024-12-15,D4
P05009,Condition,Stationery,154,127,301.7,16,1,2024-05-22,2025-01-09,D4
P05010,Course,Electronics,180,154,383.63,88,1,2024-10-05,2025-02-24,B2
P05011,Executive,Clothing,134,189,411.06,60,1,2025-02-02,2024-11-24,B2
P05012,Gun,Clothing,119,345,61.32,98,0,2024-11-18,2024-10-25,B2
P05013,Bed,Electronics,113,183,55.01,15,0,2025-03-03,2025-05-04,E5
P05014,Science,Groceries,191,334,40.77,95,1,2024-07-27,2025-04-12,B2
P05015,Agreement,Furniture,191,58,168.06,96,0,2023-10-11,2025-04-22,E5
P05016,Responsibility,Stationery,139,383,330.49,34,1,2023-09-20,2024-09-03,C3
P05017,Fight,Electronics,193,117,330.68,83,1,2023-09-22,2024-08-10,E5
P05018,Join,Furniture,120,353,110.71,16,0,2024-12-15,2024-12-19,B2
P05019,Early,Groceries,111,32,400.25,97,1,2025-03-12,2024-11-03,A1
P05020,Reality,Electronics,148,443,221.03,95,0,2024-03-03,2025-04-23,C3
P05021,Agency,Furniture,199,415,330.24,12,1,2024-06-15,2025-02-15,D4
P05022,Force,Groceries,178,412,208.94,47,0,2025-06-01,2024-11-03,C3
P05023,Red,Furniture,142,402,398.87,43,1,2025-02-16,2025-02-04,C3
P05024,Seem,Groceries,133,141,176.39,67,0,2024-09-01,2024-09-14,A1
P05025,Say,Clothing,148,126,90.91,56,1,2024-12-23,2024-08-04,D4
P05026,Tax,Furniture,153,306,447.0,92,1,2025-02-23,2024-12-21,C3
P05027,To,Groceries,108,457,484.43,76,1,2023-12-26,2025-03-09,B2
P05028,Area,Furniture,158,393,52.14,92,0,2024-08-15,2025-01-09,B2
P05029,City,Clothing,115,192,176.53,19,0,2024-07-14,2025-01-27,C3
P05030,Begin,Electronics,159,492,136.73,61,0,2025-03-07,2024-06-25,D4
P05031,Television,Clothing,174,403,454.16,34,1,2023-12-10,2025-05-19,D4
P05032,Song,Stationery,169,189,232.58,93,0,2023-09-27,2025-05-31,B2
P05033,Standard,Clothing,167,319,45.78,12,1,2024-12-07,2024-11-08,C3
P05034,Firm,Electronics,119,291,205.94,99,0,2025-04-03,2024-08-07,E5
P05035,Tree,Clothing,159,200,178.52,24,1,2023-07-14,2024-09-22,D4
P05036,Event,Groceries,194,416,306.9,88,1,2025-04-23,2024-08-10,A1
P05037,Score,Furniture,138,293,309.4,32,0,2024-03-20,2024-07-06,D4
P05038,Spring,Furniture,115,291,140.43,90,1,2024-07-22,2025-05-22,A1
P05039,Not,Electronics,136,170,472.4,91,0,2025-02-13,2024-12-03,C3
P05040,Away,Electronics,181,335,342.4,53,1,2024-03-19,2025-01-06,A1
P05041,Into,Furniture,184,343,99.11,75,1,2023-09-29,2025-01-01,B2
P05042,Office,Electronics,103,289,481.03,44,1,2024-01-07,2024-11-28,A1
P05043,More,Clothing,113,308,314.45,41,0,2024-01-01,2025-03-03,B2
P05044,Inside,Stationery,162,94,118.89,59,1,2023-08-16,2024-07-26,D4
P05045,Letter,Stationery,181,31,380.01,70,1,2024-08-25,2025-04-08,E5
P05046,Machine,Stationery,144,315,166.48,26,0,2025-03-28,2025-04-25,D4
P05047,Series,Clothing,187,37,486.23,75,1,2024-01-24,2025-04-26,C3
P05048,Year,Clothing,174,114,447.14,91,0,2024-05-29,2025-03-22,E5
P05049,Remember,Furniture,185,71,262.88,26,1,2024-01-25,2025-06-06,E5
P05050,Thousand,Stationery,148,381,343.25,46,0,2024-07-17,2025-02-09,C3
P05051,Hospital,Furniture,165,76,211.34,32,1,2023-07-13,2024-09-01,B2
P05052,Past,Clothing,100,100,488.12,63,0,2025-06-04,2025-05-29,D4
P05053,Statement,Electronics,139,412,326.33,93,1,2023-11-02,2024-12-04,E5
P05054,Black,Groceries,171,310,419.39,35,1,2024-08-11,2025-02-15,D4
P05055,Whatever,Clothing,192,328,246.92,26,0,2024-08-26,2025-01-15,E5
P05056,Place,Electronics,127,6,346.16,24,0,2024-10-29,2025-05-23,A1
P05057,Rock,Electronics,146,466,221.74,100,0,2023-09-01,2025-04-28,E5
P05058,Record,Stationery,171,15,8.82,34,1,2024-04-10,2025-01-20,A1
P05059,Trade,Groceries,132,421,208.12,24,0,2024-12-04,2024-06-25,A1
P05060,Organization,Groceries,159,441,452.7,82,0,2023-08-19,2025-01-22,C3
P05061,Catch,Furniture,114,50,223.88,63,1,2024-02-10,2025-04-15,D4
P05062,Ago,Electronics,112,309,159.58,30,0,2023-10-05,2025-04-09,D4
P05063,Approach,Clothing,156,326,288.7,35,1,2025-03-07,2025-06-21,D4
P05064,Their,Stationery,126,420,320.69,30,1,2025-05-04,2025-02-12,C3
P05065,Put,Electronics,164,434,114.51,81,0,2024-11-10,2025-04-12,B2
P05066,On,Stationery,175,375,343.43,47,1,2024-01-01,2025-05-31,D4
P05067,Popular,Furniture,101,271,299.96,53,1,2025-04-14,2024-06-26,B2
P05068,College,Furniture,160,308,184.28,41,1,2025-02-18,2024-08-22,A1
P05069,Song,Groceries,124,118,302.87,63,1,2025-03-13,2025-03-08,B2
P05070,These,Stationery,167,32,480.21,54,1,2025-06-22,2024-11-16,D4
P05071,Appear,Stationery,126,149,277.94,18,1,2023-10-27,2025-01-12,B2
P05072,Pass,Furniture,174,249,119.9,10,0,2025-03-21,2025-05-08,C3
P05073,Step,Groceries,148,372,239.56,90,1,2023-12-12,2025-01-04,A1
P05074,Able,Furniture,183,397,33.95,67,0,2024-03-22,2025-02-23,C3
P05075,My,Stationery,157,90,76.03,19,0,2023-06-26,2024-10-21,E5
P05076,Similar,Furniture,119,290,402.37,53,1,2025-06-08,2025-01-14,C3
P05077,Board,Stationery,111,158,360.5,30,1,2024-11-03,2025-04-28,C3
P05078,Happen,Electronics,196,46,234.97,66,0,2023-09-15,2024-09-22,C3
P05079,Window,Groceries,181,195,444.43,87,1,2023-07-13,2025-05-09,B2
P05080,Show,Groceries,174,169,18.03,50,0,2024-03-08,2025-03-29,C3
P05081,Finally,Stationery,134,405,280.58,41,1,2025-03-14,2024-11-30,E5
P05082,Once,Clothing,145,325,254.43,66,1,2025-06-02,2025-04-25,C3
P05083,While,Electronics,124,416,297.59,49,0,2024-05-25,2024-12-17,C3
P05084,Tell,Clothing,160,383,273.21,69,0,2024-04-30,2024-08-23,A1
P05085,Consider,Electronics,159,292,404.52,10,1,2023-11-05,2024-12-30,A1
P05086,Eye,Clothing,135,183,105.82,76,0,2024-11-18,2024-10-01,B2
P05087,Treatment,Furniture,126,416,374.99,46,0,2024-11-20,2025-05-06,A1
P05088,Million,Clothing,120,384,34.36,78,0,2024-12-31,2025-05-04,B2
P05089,Weight,Electronics,185,185,321.49,17,1,2024-06-02,2025-03-29,A1
P05090,Newspaper,Electronics,187,232,87.51,70,0,2023-11-22,2024-09-10,A1
P05091,Specific,Groceries,139,441,296.7,19,1,2024-06-24,2025-03-27,B2
P05092,Senior,Furniture,160,25,172.61,99,1,2024-06-06,2025-06-24,E5
P05093,Whom,Furniture,139,231,401.27,63,1,2024-06-12,2025-01-29,B2
P05094,Their,Groceries,197,334,44.37,13,0,2023-08-29,2024-10-14,A1
P05095,Six,Furniture,160,296,440.11,68,0,2024-03-18,2024-09-29,E5
P05096,Focus,Electronics,102,213,310.25,49,0,2024-01-25,2024-08-20,D4
P05097,Network,Clothing,129,482,293.72,100,1,2024-06-02,2025-03-10,B2
P05098,Establish,Furniture,182,92,494.44,21,1,2024-11-17,2024-11-29,E5
P05099,Arrive,Groceries,140,275,306.94,50,0,2024-10-24,2024-06-25,D4
P05100,Seek,Groceries,170,423,464.63,90,0,2025-03-16,2024-08-03,D4
P05101,Recognize,Groceries,198,231,61.56,82,1,2024-09-27,2024-10-03,B2
P05102,Itself,Stationery,172,75,311.71,70,0,2024-03-06,2024-11-06,D4
P05103,House,Electronics,178,276,103.96,13,1,2025-01-07,2025-03-31,C3
P05104,Land,Electronics,124,22,167.05,90,0,2024-02-02,2025-06-20,D4
P05105,Again,Stationery,101,200,366.55,68,1,2024-03-29,2024-12-21,B2
P05106,Now,Stationery,113,256,245.95,38,1,2025-06-24,2025-03-25,E5
P05107,Fish,Furniture,188,189,409.74,10,1,2024-04-03,2025-02-27,E5
P05108,Sister,Electronics,196,217,223.53,43,0,2023-08-07,2025-03-27,E5
P05109,Firm,Groceries,121,413,270.43,67,0,2024-04-16,2024-09-03,C3
P05110,Upon,Clothing,171,460,339.46,17,1,2024-09-10,2024-06-29,E5
P05111,Make,Clothing,166,191,382.77,92,0,2024-05-22,2025-06-15,E5
P05112,More,Clothing,177,183,184.69,53,1,2024-05-12,2025-03-01,D4
P05113,Then,Electronics,171,229,454.89,85,1,2025-03-24,2024-10-12,C3
P05114,Question,Clothing,170,133,22.44,59,0,2025-01-16,2024-10-09,E5
P05115,Popular,Electronics,158,117,84.6,78,1,2023-12-02,2024-12-05,A1
P05116,Enough,Stationery,116,366,443.07,37,0,2024-06-04,2025-03-06,A1
P05117,Society,Stationery,154,315,325.59,88,0,2024-08-20,2025-01-01,B2
P05118,For,Stationery,193,5,430.23,96,1,2023-08-29,2024-10-12,E5
P05119,Toward,Furniture,119,200,320.33,94,0,2024-05-21,2025-05-29,E5
P05120,Baby,Furniture,140,127,89.17,68,0,2023-11-23,2024-11-06,B2
P05121,Individual,Electronics,156,259,490.88,41,0,2025-06-23,2025-01-04,A1
P05122,Too,Electronics,191,321,54.27,42,1,2024-02-17,2024-07-24,B2
P05123,Citizen,Clothing,181,399,432.84,15,1,2024-01-01,2025-02-04,A1
P05124,Which,Furniture,129,414,432.42,31,0,2024-04-04,2025-04-29,D4
P05125,Chance,Groceries,184,184,349.66,51,1,2025-01-25,2024-10-11,C3
P05126,Statement,Groceries,179,18,358.4,73,0,2023-07-22,2025-04-07,B2
P05127,Quality,Groceries,126,439,393.2,53,0,2023-10-23,2024-09-21,A1
P05128,Benefit,Clothing,139,226,84.18,16,1,2025-04-11,2025-03-24,D4
P05129,Art,Clothing,189,9,306.61,64,1,2024-08-11,2025-03-19,C3
P05130,Plant,Electronics,137,360,318.39,75,0,2025-01-31,2025-05-12,C3
P05131,Until,Furniture,109,277,196.69,25,0,2024-02-14,2024-10-13,C3
P05132,Huge,Clothing,166,54,476.43,24,0,2025-06-18,2025-04-27,B2
P05133,Buy,Furniture,141,134,348.07,62,0,2024-04-23,2024-07-24,B2
P05134,Congress,Furniture,101,411,146.68,76,0,2024-11-20,2024-08-24,C3
P05135,Culture,Groceries,186,348,405.21,57,0,2025-01-25,2025-04-26,A1
P05136,Though,Clothing,138,168,492.21,46,1,2024-04-05,2024-11-06,A1
P05137,Phone,Stationery,137,210,326.75,40,1,2024-08-18,2025-01-27,A1
P05138,Throughout,Stationery,190,346,436.65,52,0,2023-08-09,2024-12-28,D4
P05139,Present,Clothing,107,346,25.39,36,1,2025-03-27,2024-12-15,E5
P05140,Always,Electronics,110,288,239.06,76,0,2025-01-11,2024-07-11,B2
P05141,Whose,Stationery,123,132,408.96,100,1,2025-06-09,2024-07-19,D4
P05142,Board,Electronics,119,303,497.2,82,1,2023-07-30,2024-07-09,E5
P05143,Instead,Groceries,104,216,127.82,92,1,2024-02-18,2025-02-07,D4
P05144,Gas,Stationery,139,431,482.03,43,1,2024-04-11,2025-04-03,E5
P05145,Leg,Stationery,188,241,439.0,65,1,2023-11-04,2024-09-14,A1
P05146,Modern,Electronics,127,126,206.53,91,1,2024-01-28,2024-11-04,C3
P05147,Answer,Groceries,168,331,442.23,62,1,2024-08-18,2025-06-14,A1
P05148,Product,Electronics,127,65,123.31,95,0,2025-02-28,2024-10-15,D4
P05149,Our,Groceries,150,112,75.73,83,1,2024-05-10,2025-01-26,D4
P05150,Public,Stationery,119,186,207.66,63,1,2025-04-02,2024-08-29,E5
P05151,Seven,Clothing,131,203,356.87,91,0,2025-03-10,2025-06-02,B2
P05152,Gas,Stationery,134,357,412.11,63,1,2025-05-17,2025-01-10,D4
P05153,Suggest,Electronics,164,236,122.14,96,1,2024-06-29,2025-06-19,C3
P05154,Offer,Clothing,171,115,200.35,82,1,2024-08-06,2024-12-31,D4
P05155,Gas,Furniture,120,375,30.04,46,1,2023-10-24,2024-08-09,A1
P05156,Father,Clothing,187,137,208.28,84,0,2023-08-23,2025-05-15,B2
P05157,Meeting,Furniture,135,284,166.13,46,1,2024-10-02,2024-11-23,B2
P05158,They,Clothing,115,286,21.77,22,0,2024-12-16,2024-11-09,A1
P05159,Dream,Electronics,148,397,403.66,27,0,2024-06-26,2024-11-10,E5
P05160,Hair,Groceries,140,240,195.39,14,1,2024-07-04,2024-07-08,D4
P05161,Staff,Electronics,178,142,149.3,48,1,2023-07-17,2025-04-24,D4
P05162,By,Groceries,160,310,464.63,85,0,2025-05-24,2025-02-06,B2
P05163,Customer,Furniture,121,59,474.22,65,1,2024-06-08,2025-05-28,D4
P05164,Story,Electronics,160,79,83.92,16,0,2025-01-05,2025-01-05,D4
P05165,Memory,Groceries,105,174,234.2,79,1,2023-09-13,2025-02-15,E5
P05166,Or,Clothing,176,497,47.59,65,0,2024-11-09,2024-09-29,E5
P05167,Evidence,Furniture,147,362,490.1,46,1,2024-06-09,2025-05-21,C3
P05168,Manage,Clothing,172,198,286.05,39,1,2024-02-25,2025-06-09,A1
P05169,Five,Electronics,105,233,485.42,70,1,2023-07-20,2025-01-05,A1
P05170,Section,Stationery,195,118,242.99,45,0,2024-06-09,2025-04-20,B2
P05171,Else,Clothing,169,335,77.89,78,0,2024-09-15,2025-05-17,B2
P05172,Expect,Electronics,168,178,227.55,45,1,2023-08-16,2024-09-03,C3
P05173,Else,Stationery,141,198,204.64,56,1,2023-11-22,2024-09-13,E5
P05174,Contain,Electronics,150,57,307.38,11,1,2024-08-31,2024-08-17,C3
P05175,Collection,Electronics,193,54,391.22,31,0,2024-11-30,2024-09-03,C3
P05176,Page,Electronics,155,151,150.07,70,0,2024-02-07,2025-03-18,C3
P05177,Space,Clothing,168,43,164.58,93,1,2025-04-02,2025-02-23,A1
P05178,Soon,Stationery,114,135,499.52,83,0,2025-03-20,2024-07-13,C3
P05179,Story,Electronics,170,495,87.13,79,1,2024-02-01,2024-08-31,B2
P05180,Last,Furniture,154,352,445.72,33,0,2023-09-27,2025-04-09,A1
P05181,Include,Electronics,193,188,149.84,87,1,2024-08-09,2024-11-20,A1
P05182,Skin,Furniture,162,245,106.58,92,0,2024-04-28,2024-12-23,E5
P05183,Year,Electronics,171,104,159.65,13,1,2025-03-06,2025-05-26,E5
P05184,Rich,Clothing,185,204,341.45,41,1,2023-07-21,2025-05-23,D4
P05185,Other,Groceries,118,81,322.48,16,1,2024-05-05,2025-03-30,A1
P05186,Seek,Clothing,140,36,51.99,52,0,2025-01-20,2024-11-15,E5
P05187,Film,Electronics,150,107,247.49,71,1,2023-12-21,2024-12-20,A1
P05188,Home,Electronics,120,339,447.23,23,0,2024-01-16,2025-04-01,B2
P05189,After,Groceries,161,242,379.63,13,0,2024-09-04,2024-09-18,D4
P05190,Effect,Groceries,150,178,361.08,54,0,2025-01-24,2025-01-20,A1
P05191,Art,Furniture,138,101,60.48,78,0,2025-04-09,2025-01-23,C3
P05192,Animal,Stationery,165,187,50.65,16,1,2024-04-24,2024-08-23,D4
P05193,Teach,Furniture,151,53,478.47,58,0,2024-08-31,2025-01-21,D4
P05194,Matter,Furniture,121,494,227.75,99,0,2024-11-30,2024-12-22,D4
P05195,Respond,Furniture,187,319,219.51,13,1,2025-05-17,2024-06-27,A1
P05196,Suddenly,Groceries,120,482,433.23,56,1,2023-06-27,2025-04-15,C3
P05197,Floor,Clothing,104,484,395.54,73,1,2024-04-21,2025-02-02,B2
P05198,Executive,Groceries,147,302,327.34,70,1,2024-10-04,2025-02-27,C3
P05199,Same,Groceries,110,48,59.88,54,0,2024-08-09,2025-03-10,C3
P05200,Three,Electronics,141,280,341.14,86,0,2025-05-03,2025-05-18,A1
P05201,Ever,Furniture,185,78,5.07,84,0,2024-05-04,2024-12-07,C3
P05202,Wife,Electronics,194,261,311.17,24,1,2023-09-13,2025-06-24,A1
P05203,Admit,Groceries,164,438,32.41,45,0,2024-08-25,2024-08-31,B2
P05204,Space,Groceries,187,408,42.74,31,1,2023-12-25,2024-11-22,C3
P05205,He,Electronics,153,322,127.86,75,0,2025-01-26,2024-08-19,B2
P05206,At,Furniture,183,421,434.38,41,1,2023-07-27,2024-10-29,C3
P05207,Wait,Groceries,115,481,255.77,38,0,2024-05-11,2025-06-09,C3
P05208,West,Clothing,119,229,210.53,43,1,2025-01-31,2025-03-31,D4
P05209,People,Clothing,117,318,7.43,15,1,2025-03-07,2025-02-11,E5
P05210,Popular,Stationery,172,337,389.14,80,1,2024-07-02,2025-01-30,D4
P05211,Measure,Clothing,159,193,353.21,24,0,2024-02-02,2024-11-04,C3
P05212,Almost,Groceries,106,127,13.45,37,1,2024-11-07,2024-10-27,D4
P05213,System,Electronics,145,145,199.87,46,1,2023-12-07,2025-03-15,E5
P05214,Receive,Groceries,197,402,195.42,73,0,2024-03-04,2024-10-15,E5
P05215,Maybe,Clothing,140,104,45.4,100,1,2024-09-22,2025-05-23,A1
P05216,Hold,Groceries,160,130,293.69,49,1,2024-03-27,2025-03-07,A1
P05217,Site,Furniture,116,442,250.4,55,1,2024-01-27,2024-07-04,B2
P05218,Job,Furniture,156,352,164.71,82,0,2025-03-11,2025-02-03,D4
P05219,Country,Groceries,113,141,203.4,61,0,2025-01-13,2024-10-04,D4
P05220,Church,Furniture,159,172,58.23,63,1,2024-06-04,2024-11-06,B2
P05221,Low,Electronics,189,477,166.07,12,1,2024-08-18,2024-07-30,E5
P05222,Citizen,Stationery,148,427,171.18,92,1,2025-03-26,2024-12-14,C3
P05223,Consider,Clothing,139,306,110.82,51,1,2024-02-08,2024-11-26,B2
P05224,Type,Electronics,180,32,163.88,48,1,2025-04-01,2024-08-04,B2
P05225,Risk,Electronics,145,217,426.96,24,1,2023-11-16,2024-08-27,E5
P05226,Program,Stationery,101,183,256.55,87,0,2024-08-24,2025-04-30,B2
P05227,Carry,Electronics,105,497,152.99,36,1,2024-09-04,2025-05-17,D4
P05228,Mention,Furniture,157,252,21.61,19,1,2024-11-06,2025-03-01,B2
P05229,For,Electronics,161,482,381.89,90,1,2024-02-02,2025-02-01,D4
P05230,Four,Electronics,182,405,237.73,91,1,2024-12-26,2024-09-24,B2
P05231,Or,Clothing,119,238,221.39,64,0,2023-10-24,2024-10-24,B2
P05232,Direction,Groceries,143,171,340.24,12,1,2023-08-11,2024-08-03,C3
P05233,Husband,Clothing,162,23,475.47,34,1,2023-07-10,2025-04-06,A1
P05234,Discuss,Groceries,164,400,273.13,69,1,2024-03-22,2024-12-14,C3
P05235,However,Furniture,132,81,399.83,67,0,2023-07-21,2025-03-28,E5
P05236,Significant,Clothing,134,172,407.27,58,1,2023-10-19,2024-07-02,A1
P05237,Live,Furniture,161,130,237.12,94,1,2024-03-20,2024-12-29,C3
P05238,International,Furniture,160,153,224.0,99,0,2024-08-26,2024-10-07,E5
P05239,Figure,Furniture,158,339,79.81,40,0,2024-07-15,2025-05-10,C3
P05240,Will,Clothing,114,110,282.38,41,1,2024-11-25,2024-10-05,B2
P05241,Necessary,Clothing,144,123,18.87,51,0,2025-06-17,2024-10-01,B2
P05242,Tree,Stationery,188,400,42.45,40,0,2023-12-20,2024-12-17,D4
P05243,Republican,Furniture,190,287,412.84,45,0,2023-07-25,2024-11-21,A1
P05244,Then,Groceries,140,167,476.05,29,1,2024-08-29,2025-04-06,E5
P05245,Enough,Groceries,164,156,230.1,32,1,2024-09-01,2024-08-26,C3
P05246,Political,Stationery,178,110,301.74,59,1,2025-04-29,2024-10-14,B2
P05247,Dog,Furniture,100,316,382.38,50,0,2025-01-02,2024-09-14,D4
P05248,Accept,Stationery,138,56,410.26,40,1,2025-01-21,2024-11-17,C3
P05249,Man,Clothing,183,137,224.65,40,0,2023-08-01,2025-01-04,A1
P05250,Institution,Clothing,134,215,135.24,13,1,2023-11-28,2025-03-03,D4
P05251,Minute,Clothing,195,288,442.28,42,1,2025-05-12,2025-01-29,D4
P05252,Bring,Clothing,159,305,421.22,75,0,2025-06-07,2024-11-05,C3
